;id_convocatoria;ano_convo;nme_clase_pd;nme_tipo_medicion_pd;nme_tipologia_pd;id_tipo_pd_med;nme_categoria_pd;fcreacion_pd;nme_producto_pd;cod_grupo_gr;nme_grupo_gr;id_persona_pd;nro_convocatoria;ano_convocatoria;First;Last
504;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;informe final de investigación;ifi-ifi;informe final de investigación con calidad;20090401000000000;piloto de capacitación a conductores. ¿manual práctico de operación del conductor de transporte público intermunicipal de pasajeros¿;col0024534;investigación y desarrollo en operación del tránsito-gidot;604402;640;2013;ifi;108
505;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20060401000000000;calibración de parámetros para el análisis de capacidad y nivel de servicio en vías de carriles múltiples para colombia;col0024534;investigación y desarrollo en operación del tránsito-gidot;604402;640;2013;pid;15
506;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo a;tesis de doctorado;td-td_a;tesis de doctorado con calidad a;20110901000000000;análisis espacial de los accidentes de tránsito en el área urbana de bogotá d. c.;col0024534;investigación y desarrollo en operación del tránsito-gidot;604402;640;2013;td;139
507;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090701000000000;estudio de demanda en los principales corredores de la ciudad de bogotá d.c.;col0024534;investigación y desarrollo en operación del tránsito-gidot;604402;640;2013;tp;91
508;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20091101000000000;planeación de un curso de capacitación para formar conductores profesionales;col0024534;investigación y desarrollo en operación del tránsito-gidot;604402;640;2013;tp;92
509;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20090201000000000;seguimiento y monitoreo a la implantación del piloto de seguridad vial tipo demarcación;col0024534;investigación y desarrollo en operación del tránsito-gidot;604402;640;2013;tp;93
510;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20090301000000000;"implementación y evaluación piloto de intervenciones en seguridad vial ""distanciadores""";col0024534;investigación y desarrollo en operación del tránsito-gidot;604402;640;2013;tp;94
511;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;evento científico;ec-ec_a;evento científico con calidad a;20090101000000000;ix simposio de ingeniería de tránsito y transporte;col0024534;investigación y desarrollo en operación del tránsito-gidot;613932;640;2013;ec;125
512;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;evento científico;ec-ec_a;evento científico con calidad a;20090101000000000;ix simposio de ingeniería de tránsito y transporte;col0024534;investigación y desarrollo en operación del tránsito-gidot;613932;640;2013;ec;126
513;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de maestria;tm-tm_b;tesis de maestria con calidad b;20110201000000000;analisis correlacional entre diseño geometrico y accidentalidad en carreteras colombianas de dos carriles mediante ihsdm;col0024534;investigación y desarrollo en operación del tránsito-gidot;613932;640;2013;tm;189
514;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de maestria;tm-tm_b;tesis de maestria con calidad b;20110401000000000;análisis de la utilización de escoria granulada y alquitrán, procedentes de la industria siderurgica, en la fabricación de mezclas bituminosas para pavimentos;col0024534;investigación y desarrollo en operación del tránsito-gidot;613932;640;2013;tm;190
515;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090101000000000;análisis de variables y elementos geométricos para el diseño de vías urbanas;col0024534;investigación y desarrollo en operación del tránsito-gidot;613932;640;2013;tp;168
516;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20110801000000000;adaptación e implementación de los módulos prm y cdm del software ihsdm a la normativa colombiana;col0024534;investigación y desarrollo en operación del tránsito-gidot;613932;640;2013;tp;192
517;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo a;apoyo creación de cursos;ac-ap_c;apoyo creación de cursos con calidad ap_c;20110801000000000;cognitivo instrumental ii: autoconocimiento y autoengaño;col0024122;lógica, epistemología y filosofía de la ciencia;0;640;2013;ac;1
518;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo a;apoyo creación de cursos;ac-ap_c;apoyo creación de cursos con calidad ap_c;20090101000000000;métodos ii: análisis;col0024122;lógica, epistemología y filosofía de la ciencia;0;640;2013;ac;2
519;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo a;apoyo de programas;ap-ap_a;apoyo de programas con calidad a;20120501000000000;doctorado en filosofía;col0024122;lógica, epistemología y filosofía de la ciencia;0;640;2013;ap;3
520;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20070101000000000;reseña de epistemology and the psychology of human judgment;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;art;44
521;16;20131031000000000;nuevo conocimiento;nuevo conocimiento top;artículos de investigación;art-art_a2;artículos de investigación con calidad a2;20090901000000000;artificial explanations. the epistemological interpretation of explanation in ai;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;art;52
522;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20101201000000000;quine y el pragmatismo;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;art;59
523;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20130601000000000;probability-lowering causes and the connotations of causation;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;art;77
524;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;evento científico;ec-ec_b;evento científico con calidad b;20091101000000000;i congreso colombiano de lógica, epistemología y filosofía de la ciencia;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;ec;56
525;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20080401000000000;epistemología e inteligencia artificial;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;pid;3
526;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20020101000000000;introducción a la lógica moderna;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;pid;4
527;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20110301000000000;umbrales de evidencia científica;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;pid;5
528;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de maestria;tm-tm_b;tesis de maestria con calidad b;20081101000000000;la naturalización de la ética en la obra de quine;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;tm;54
529;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;la teoría causal de dowe y el problema de las causas negativas;col0024122;lógica, epistemología y filosofía de la ciencia;171603;640;2013;tp;79
530;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20130601000000000;los contraejemplos tipo-frankfurt y un dilema para la defensa-w;col0024122;lógica, epistemología y filosofía de la ciencia;248746;640;2013;art;35
531;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de maestria;tm-tm_a;tesis de maestria con calidad a;20120501000000000;sobre el valor de la verdad;col0024122;lógica, epistemología y filosofía de la ciencia;248746;640;2013;tm;2
532;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20120101000000000;"""¿pueden pensar las máquinas? una evaluación del problema de la inteligencia artificial mediante el equilibrio refractivo""";col0024122;lógica, epistemología y filosofía de la ciencia;248746;640;2013;tp;3
533;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120101000000000;un intento de disolución al problema de gettier;col0024122;lógica, epistemología y filosofía de la ciencia;248746;640;2013;tp;4
534;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20091201000000000;salvando a wittgenstein de quintanilla;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;art;48
535;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20100401000000000;la constitución de objetos físicos en el aufbau: quine contra carnap;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;art;49
536;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100501000000000;carnap y husserl: a propósito de la constitución de la experiencia;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;art;50
537;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20110801000000000;¿es wittgenstein un fundacionalista?;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;art;52
538;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_b;artículos de investigación con calidad b;20120601000000000;el problema de alhacén;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;art;53
539;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20121201000000000;tres modelos de explicación de la refracción: bacon, pecham, witelo;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;art;54
540;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;capítulos de libro;cap_lib-gc_cap_lib;capítulos de libro de generación de contenido;20110201000000000;teoría especial de la relatividad y conocimiento a priori;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;cap_lib;51
541;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20070101000000000;carnap y la constitución de la experiencia;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;pid;3
542;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20070101000000000;wittgenstein y la filosofía de las matemáticas;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;pid;4
543;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120701000000000;el problema de la referencia vacía de términos universales en ockham: un estudios proposicional desde la teoría de las descripciones de bertrand russell.;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;tp;55
544;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20110801000000000;cosmología en la obra de dante alighieri;col0024122;lógica, epistemología y filosofía de la ciencia;251089;640;2013;tp;57
545;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20080401000000000;"comentario a giraldo, john a. ""la teoría causal del significado en h. p. grice"", praxis filosófica (universidad del valle) 16 (2003): 99-128.";col0024122;lógica, epistemología y filosofía de la ciencia;511382;640;2013;art;15
546;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20081201000000000;"comentario a barrio, e. a. ""consecuencia lógica, modalidad y generalidad irrestricta"", manuscrito. revista internacional de filosofía (unicamp: campinas, brasil) 20/1 (2007): 35-63.";col0024122;lógica, epistemología y filosofía de la ciencia;511382;640;2013;art;16
547;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20061201000000000;"""carnielli, walter (ed.). logic and philosophy of the formal sciences: a festscrift for itala m. loffredo d´ottaviano."" volumen 28 (2) de ""manuscrito. revista internacional de filosofia""";col0024122;lógica, epistemología y filosofía de la ciencia;511382;640;2013;art;19
548;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20100901000000000;razón, acción y debilidad de la voluntad. una lectura semántica;col0024122;lógica, epistemología y filosofía de la ciencia;511382;640;2013;art;22
549;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20121201000000000;acción, hecho y suceso;col0024122;lógica, epistemología y filosofía de la ciencia;511382;640;2013;art;37
550;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_b;artículos de investigación con calidad b;20130401000000000;acción y construcción lógica;col0024122;lógica, epistemología y filosofía de la ciencia;511382;640;2013;art;38
551;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20100701000000000;lenguaje y acción. fundamentos de una semántica multidimensional.;col0024122;lógica, epistemología y filosofía de la ciencia;511382;640;2013;pid;3
552;16;20131031000000000;nuevo conocimiento;nuevo conocimiento top;artículos de investigación;art-art_a1;artículos de investigación con calidad a1;20121201000000000;validity, the squeezing argument and alternative semantic systems: the case of aristotelian syllogistic;col0024122;lógica, epistemología y filosofía de la ciencia;887757;640;2013;art;11
553;16;20131031000000000;nuevo conocimiento;nuevo conocimiento top;artículos de investigación;art-art_a1;artículos de investigación con calidad a1;20120101000000000;a contentious trinity: levels of entailment in brandom's pragmatist inferentialism;col0024122;lógica, epistemología y filosofía de la ciencia;887757;640;2013;art;12
554;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20130601000000000;una gramática lógica para explicar algunos aspectos de la semántica del español;col0024122;lógica, epistemología y filosofía de la ciencia;887757;640;2013;art;15
555;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_b;artículos de investigación con calidad b;20080101000000000;establishing connections between aristotle's natural deduction and first-order logic;col0024122;lógica, epistemología y filosofía de la ciencia;887757;640;2013;art;5
556;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20060101000000000;herramientas para la enseñanza de la lógica;col0024122;lógica, epistemología y filosofía de la ciencia;887757;640;2013;pid;1
557;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20101101000000000;las imperfecciones del mercado de créditos, la restricción crediticia, los creditos alternativos;col0021292;grupo investigación economía social (gries);146749;640;2013;art;14
558;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20120401000000000;impacto del tlc con usa en el sector agrícola colombiano más riesgos que oportunidades caso arroz;col0021292;grupo investigación economía social (gries);146749;640;2013;art;15
559;16;20131031000000000;nuevo conocimiento;nuevo conocimiento tipo a;artículos de investigación;art-art_c;artículos de investigación con calidad c;20080101000000000;la tasa de crecimiento garantizada de harrod como ley del crecimiento: una comprobación empírica.;col0021292;grupo investigación economía social (gries);148253;640;2013;art;31
560;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20091101000000000;el beneficio económico social y ambiental de aprnder a manejar los desechos mediante estrategias de prevencion;col0021292;grupo investigación economía social (gries);148253;640;2013;pid;3
561;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100601000000000;equilbrios macro y general: un asunto por resolver en el mercado de salud en colombia;col0021292;grupo investigación economía social (gries);350192;640;2013;art;48
562;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20090601000000000;sobre crecimiento y desarrollo;col0021292;grupo investigación economía social (gries);479110;640;2013;art;22608
563;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100701000000000;sobre la renta, el impuesto a la renta y el costo marginal;col0021292;grupo investigación economía social (gries);479110;640;2013;art;22616
564;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;libros;lib-gc_lib;libros de generación de contenido;20090201000000000;teorías y enfoques del desarrollo;col0021292;grupo investigación economía social (gries);479110;640;2013;lib;22612
565;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;libros;lib-gc_lib;libros de generación de contenido;20090301000000000;procesos económicos territoriales;col0021292;grupo investigación economía social (gries);479110;640;2013;lib;22613
566;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;libros;lib-gc_lib;libros de generación de contenido;20091201000000000;gestión financiera de empresas públicas;col0021292;grupo investigación economía social (gries);479110;640;2013;lib;22614
567;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;libros;lib-gc_lib;libros de generación de contenido;20100101000000000;docentes y directivos docentes. acerca de su condición y perfiles sobre resultados de convocatorias de concurso de méritos;col0021292;grupo investigación economía social (gries);479110;640;2013;lib;22617
568;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20110401000000000;el marco conceptual del sistema nacional de innovación y las economías menos desarrolladas;col0021292;grupo investigación economía social (gries);1013904;640;2013;art;18
569;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20111001000000000;el análisis y la formulación de estrategias como elemento de la competitividad de micro, pequeñas y medianas empresas (mipymes) en el área metropolitana de bucaramanga;col0021292;grupo investigación economía social (gries);1013904;640;2013;art;19
570;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100601000000000;brreaking the chains: strategies to overcome poverty in colombia. rompiendo las cadenas: estrategies para superar la pobreza en colombia.;col0021292;grupo investigación economía social (gries);1359034;640;2013;art;3
571;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20120601000000000;evaluación económica y social para la intervención del manejo de los residuos en pymes;col0021292;grupo investigación economía social (gries);1359034;640;2013;art;5
572;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;evento científico;ec-ec_b;evento científico con calidad b;20100101000000000;workshop 2010 física médica;col0016209;sistemas complejos;169498;640;2013;ec;45
573;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20111201000000000;nueva visión mundial de la economía: integración de saberes hacia el cuidado del sistema ecológico.;col0021292;grupo investigación economía social (gries);1359034;640;2013;art;6
574;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20120701000000000;modelo kaleckiano de crecimiento con gasto público;col0021292;grupo investigación economía social (gries);1380965;640;2013;art;7
575;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20101001000000000;una reflexión sobre el modelo pedagógico hermes: ¿cómo estamos construyendo pedagogía para el cambio?;col0014313;pedagogia y lenguajes;164470;640;2013;art;53
576;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100501000000000;la reflexión pedagógica como vivencia y como experiencia;col0014313;pedagogia y lenguajes;164470;640;2013;art;59
577;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100501000000000;vida y obra pedagógica de jhon dewey;col0014313;pedagogia y lenguajes;164470;640;2013;art;60
578;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20080701000000000;construyendo convivencia en y desde la escuela en los municipios del area metropolitana de bucaramanga;col0014313;pedagogia y lenguajes;164470;640;2013;pid;12
579;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20060601000000000;historia de la practica pedagogica en el estado soberano de santander;col0014313;pedagogia y lenguajes;164470;640;2013;pid;13
580;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20101001000000000;escritura autónoma en jóvenes de noveno grado de la institución educativa provenza del municipio de floridablanca;col0014313;pedagogia y lenguajes;164470;640;2013;tp;56
581;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20091201000000000;competencias sociales y políticas en los saberes y experiencias de profesionales de exito.;col0014313;pedagogia y lenguajes;164470;640;2013;wp;38
582;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20090501000000000;historia de la practica pedagogia en el estado soberano de santander;col0014313;pedagogia y lenguajes;164470;640;2013;wp;40
583;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20081101000000000;la enseñanza de la lengua castellana y la literatura en la universidad cooperativa de colombia de bucaramanga;col0014313;pedagogia y lenguajes;164470;640;2013;wp;50
584;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20101001000000000;una reflexión sobre el modelo pedagógico hermes: ¿cómo estamos construyendo pedagogía para el cambio?;col0014313;pedagogia y lenguajes;165069;640;2013;art;41
585;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100501000000000;la cartografía social una metodología para la visibilización del conflicto social;col0014313;pedagogia y lenguajes;165069;640;2013;art;42
586;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100401000000000;construcción de convivencia pacífica en y desde la escuela: mediación escolar.;col0014313;pedagogia y lenguajes;165069;640;2013;art;59
587;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20090401000000000;construcción de convivencia pacífica en y desde la escuela: mediación escolar;col0014313;pedagogia y lenguajes;165069;640;2013;art;60
588;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;capítulos de libro;cap_lib-gc_cap_lib;capítulos de libro de generación de contenido;20121001000000000;travesias con futuro. competencias para la educación superior;col0014313;pedagogia y lenguajes;165069;640;2013;cap_lib;48
589;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;evento científico;ec-ec_b;evento científico con calidad b;20110101000000000;foro investigación un camino hacia la competitividad;col0014313;pedagogia y lenguajes;165069;640;2013;ec;15
590;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;evento científico;ec-ec_b;evento científico con calidad b;20090101000000000;primer simposio académico ¿prácticas pedagógicas de ayer y hoy¿;col0014313;pedagogia y lenguajes;165069;640;2013;ec;19
591;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20080701000000000;construyendo convivencia en y desde la escuela en los municipios del area metropolitana de bucaramanga;col0014313;pedagogia y lenguajes;165069;640;2013;pid;4
592;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20101101000000000;postulaciones políticas en la obra el coronel no tiene quien le escriba de gabriel garcía márquez;col0014313;pedagogia y lenguajes;165069;640;2013;tp;46
593;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20101101000000000;las postulaciones políticas en la novela colombiana del siglo xx: el gran burundú burundá ha muerto.;col0014313;pedagogia y lenguajes;165069;640;2013;tp;47
594;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20081001000000000;modelo pedagogico h.e.r.m.e.s;col0014313;pedagogia y lenguajes;165069;640;2013;wp;33
595;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20090101000000000;etica y conflicto ¿dos caras de una misma moneda?;col0014313;pedagogia y lenguajes;165069;640;2013;wp;35
596;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20091001000000000;educar en la cultura de paz desde la transversalidad curricular;col0014313;pedagogia y lenguajes;165069;640;2013;wp;36
597;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20091101000000000;formación en investigación para la docencia y calidad de educación: ¿una relación pendiente?;col0014313;pedagogia y lenguajes;165069;640;2013;wp;37
598;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20100601000000000;encrucijadas históricas en la constitución del rol social del maestro: 200 años de travesía.;col0014313;pedagogia y lenguajes;165069;640;2013;wp;38
599;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20081101000000000;la formación sociopolítica del maestro en colombia: puntos de partida, recorridos, problemas y una propuesta;col0014313;pedagogia y lenguajes;165255;640;2013;wp;32
600;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20090501000000000;huellas y senderos del conflicto en la línea del tiempo;col0014313;pedagogia y lenguajes;165255;640;2013;wp;33
601;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20101001000000000;las postulaciones políticas en la novela colombiana del siglo xx;col0014313;pedagogia y lenguajes;295957;640;2013;art;14
602;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;edicion;erl-erl;edicion con calidad;20100601000000000;revista pedagogía y lenguajes;col0014313;pedagogia y lenguajes;295957;640;2013;erl;32
603;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;edicion;erl-erl;edicion con calidad;20100701000000000;revista pedagogía y lenguajes;col0014313;pedagogia y lenguajes;295957;640;2013;erl;33
604;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;edicion;erl-erl;edicion con calidad;20110201000000000;revista rastros rostros;col0014313;pedagogia y lenguajes;295957;640;2013;erl;34
605;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20101101000000000;postulaciones políticas en la novela viento seco;col0014313;pedagogia y lenguajes;295957;640;2013;tp;17
606;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20101101000000000;postulaciones políticas en la novela la cárcel;col0014313;pedagogia y lenguajes;295957;640;2013;tp;18
607;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20081001000000000;el papel de las tic en la creación de nuevas estrategias de aprendizaje;col0014313;pedagogia y lenguajes;295957;640;2013;wp;10
608;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;documento de trabajo;wp-wp;documento de trabajo con calidad;20091101000000000;formación en investigación para la docencia y calidad de la educación: ¿una relación pendiente?;col0014313;pedagogia y lenguajes;295957;640;2013;wp;11
